,PK,ON_ID,PR_ID,CU_ID,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,DEALSIZE
1011,10396_2,ON161,ON39,CU40,10396,33,159.80999999999997,2,5273.73,Shipped,Medium
1012,10414_12,ON90,ON39,CU59,10414,41,118.83,12,4872.03,On Hold,Medium
1013,10104_13,ON151,ON40,CU24,10104,23,198.13,13,4556.99,Shipped,Medium
1014,10109_5,ON178,ON40,CU46,10109,46,179.5,5,8257.0,Shipped,Large
1015,10114_4,ON91,ON40,CU63,10114,48,171.03,4,8209.44,Shipped,Large
1016,10122_3,ON105,ON40,CU68,10122,25,143.94,3,3598.5,Shipped,Medium
1017,10127_15,ON125,ON40,CU75,10127,22,174.42,15,3837.24,Shipped,Medium
1018,10136_3,ON179,ON40,CU52,10136,41,203.21,3,8331.61,Shipped,Large
1019,10141_9,ON164,ON40,CU74,10141,34,142.25,9,4836.5,Shipped,Medium
1020,10148_14,ON180,ON40,CU43,10148,32,169.34,14,5418.88,Shipped,Medium
1021,10151_7,ON165,ON40,CU61,10151,21,177.81,7,3734.01,Shipped,Medium
1022,10160_1,ON156,ON40,CU55,10160,20,199.82,1,3996.4,Shipped,Medium
1023,10165_16,ON128,ON40,CU27,10165,47,186.27,16,8754.69,Shipped,Large
1024,10171_3,ON182,ON40,CU44,10171,39,140.54999999999998,3,5481.45,Shipped,Medium
1025,10175_5,ON93,ON40,CU50,10175,29,152.41000000000003,5,4419.89,Shipped,Medium
1026,10181_7,ON109,ON40,CU8,10181,45,140.55,7,6324.75,Shipped,Medium
1027,10184_10,ON166,ON40,CU82,10184,28,157.49,10,4409.72,Shipped,Medium
1028,10192_12,ON173,ON40,CU41,10192,26,150.71,12,3918.46,Shipped,Medium
1029,10195_10,ON167,ON40,CU48,10195,50,152.41,10,7620.5,Shipped,Large
1030,10203_1,ON111,ON40,CU24,10203,48,172.73000000000002,1,8291.04,Shipped,Large
1031,10207_11,ON94,ON40,CU65,10207,25,157.49,11,3937.25,Shipped,Medium
1032,10212_11,ON158,ON40,CU24,10212,40,138.85999999999999,11,5554.4,Shipped,Medium
1033,10225_2,ON112,ON40,CU70,10225,43,149.01999999999998,2,6407.86,Shipped,Medium
1034,10229_5,ON96,ON40,CU40,10229,22,189.66000000000003,5,4172.52,Shipped,Medium
1035,10239_1,ON174,ON40,CU61,10239,47,150.71,1,7083.37,Shipped,Large
1036,10246_9,ON169,ON40,CU24,10246,36,198.13,9,7132.68,Shipped,Large
1037,10253_6,ON114,ON40,CU23,10253,40,169.34,6,6773.6,Cancelled,Medium
1038,10259_8,ON97,ON40,CU66,10259,27,135.47,8,3657.69,Shipped,Medium
1039,10266_7,ON115,ON40,CU71,10266,29,165.95000000000002,7,4812.55,Shipped,Medium
1040,10271_9,ON170,ON40,CU40,10271,20,196.43,9,3928.6,Shipped,Medium
1041,10278_7,ON185,ON40,CU85,10278,42,152.41,7,6401.22,Shipped,Medium
1042,10281_5,ON98,ON40,CU19,10281,25,167.65,5,4191.25,Shipped,Medium
1043,10287_5,ON117,ON40,CU70,10287,36,162.57000000000002,5,5852.52,Shipped,Medium
1044,10292_12,ON171,ON40,CU1,10292,21,135.47,12,2844.87,Shipped,Small
1045,10301_9,ON186,ON40,CU86,10301,23,174.42,9,4011.66,Shipped,Medium
1046,10305_9,ON99,ON40,CU16,10305,37,201.51,9,7455.87,Shipped,Large
1047,10310_3,ON119,ON40,CU69,10310,48,186.26999999999998,3,8940.96,Shipped,Large
1048,10313_3,ON100,ON40,CU32,10313,25,182.89,3,4572.25,Shipped,Medium
1049,10321_11,ON176,ON40,CU22,10321,33,172.73000000000002,11,5700.09,Shipped,Medium
1050,10324_12,ON153,ON40,CU12,10324,27,116.86999999999999,12,3155.49,Shipped,Medium
1051,10331_11,ON187,ON40,CU46,10331,27,154.47,11,4170.69,Shipped,Medium
1052,10334_3,ON101,ON40,CU25,10334,20,143.94,3,2878.8,On Hold,Small
1053,10342_4,ON188,ON40,CU11,10342,30,167.65,4,5029.5,Shipped,Medium
1054,10349_6,ON160,ON40,CU75,10349,48,154.1,6,7396.8,Shipped,Large
1055,10358_12,ON154,ON40,CU24,10358,32,93.49,12,2991.68,Shipped,Small
1056,10366_1,ON244,ON40,CU91,10366,34,184.58,1,6275.72,Shipped,Medium
1057,10370_9,ON102,ON40,CU43,10370,27,56.85,9,1534.95,Shipped,Small
1058,10377_3,ON162,ON40,CU17,10377,39,186.26999999999998,3,7264.53,Shipped,Large
1059,10383_6,ON246,ON40,CU24,10383,47,146.15,6,6869.05,Shipped,Medium
1060,10394_5,ON267,ON40,CU24,10394,22,152.41,5,3353.02,Shipped,Medium
1061,10405_1,ON177,ON40,CU84,10405,55,150.70999999999998,1,8289.05,Shipped,Large
1062,10412_9,ON172,ON40,CU24,10412,60,198.13,9,11887.8,Shipped,Large
1063,10419_6,ON123,ON40,CU20,10419,35,169.34,6,5926.9,Shipped,Medium
1064,10425_8,ON103,ON40,CU15,10425,28,135.47,8,3793.16,In Process,Medium
1065,10105_13,ON64,ON41,CU49,10105,38,113.95,13,4330.1,Shipped,Medium
1066,10117_7,ON124,ON41,CU27,10117,21,95.8,7,2011.8,Shipped,Small
1067,10128_4,ON262,ON41,CU24,10128,41,117.98,4,4837.18,Shipped,Medium
1068,10142_10,ON126,ON41,CU40,10142,22,97.81,10,2151.82,Shipped,Small
1069,10153_9,ON127,ON41,CU24,10153,29,88.74,9,2573.46,Shipped,Small
1070,10165_1,ON128,ON41,CU27,10165,50,106.89,1,5344.5,Shipped,Medium
1071,10177_11,ON264,ON41,CU77,10177,29,105.88,11,3070.52,Shipped,Medium
1072,10185_11,ON130,ON41,CU51,10185,49,80.67,11,3952.83,Shipped,Medium
1073,10196_3,ON131,ON41,CU35,10196,35,101.85,3,3564.75,Shipped,Medium
1074,10208_11,ON132,ON41,CU31,10208,48,116.97000000000001,11,5614.56,Shipped,Medium
1075,10221_5,ON265,ON41,CU57,10221,23,80.67,5,1855.41,Shipped,Small
1076,10232_8,ON266,ON41,CU60,10232,48,95.8,8,4598.4,Shipped,Medium
1077,10248_14,ON75,ON41,CU1,10248,42,121.01,14,5082.42,Cancelled,Medium
1078,10273_15,ON77,ON41,CU57,10273,47,115.97,15,5450.59,Shipped,Medium
1079,10282_3,ON137,ON41,CU40,10282,36,115.97,3,4174.92,Shipped,Medium
1080,10293_6,ON138,ON41,CU37,10293,22,109.91999999999999,6,2418.24,Shipped,Small
1081,10306_11,ON139,ON41,CU78,10306,40,91.76,11,3670.4,Shipped,Medium
1082,10314_3,ON140,ON41,CU79,10314,23,107.89999999999999,3,2481.7,Shipped,Small
1083,10326_6,ON268,ON41,CU25,10326,32,118.99,6,3807.68,Shipped,Medium
1084,10336_7,ON141,ON41,CU63,10336,21,106.21,7,2230.41,Shipped,Small
1085,10350_2,ON84,ON41,CU24,10350,41,93.03999999999999,2,3814.64,Shipped,Medium
1086,10372_5,ON155,ON41,CU36,10372,25,84.71,5,2117.75,Shipped,Small
1087,10383_12,ON246,ON41,CU24,10383,26,128.48,12,3340.48,Shipped,Medium
1088,10396_4,ON161,ON41,CU40,10396,24,89.75,4,2154.0,Shipped,Small
1089,10414_14,ON90,ON41,CU59,10414,48,121.00999999999999,14,5808.48,On Hold,Medium
1090,10108_9,ON104,ON42,CU67,10108,26,68.35,9,1777.1,Shipped,Small
1091,10122_13,ON105,ON42,CU68,10122,21,73.17,13,1536.57,Shipped,Small
1092,10135_10,ON106,ON42,CU40,10135,45,78.0,10,3510.0,Shipped,Medium
1093,10147_10,ON107,ON42,CU42,10147,36,86.04,10,3097.44,Shipped,Medium
1094,10159_5,ON5,ON42,CU5,10159,21,81.21000000000001,5,1705.41,Shipped,Small
1095,10169_5,ON108,ON42,CU43,10169,32,70.76,5,2264.32,Shipped,Small
1096,10181_17,ON109,ON42,CU8,10181,30,82.82,17,2484.6,Shipped,Small
1097,10191_6,ON110,ON42,CU69,10191,36,94.88,6,3415.68,Shipped,Medium
1098,10203_11,ON111,ON42,CU24,10203,33,86.04,11,2839.32,Shipped,Small
1099,10211_5,ON10,ON42,CU10,10211,35,78.0,5,2730.0,Shipped,Small
1100,10225_12,ON112,ON42,CU70,10225,37,95.69000000000001,12,3540.53,Shipped,Medium
1101,10238_6,ON113,ON42,CU49,10238,41,73.17,6,2999.97,Shipped,Small
1102,10252_2,ON269,ON42,CU10,10252,20,76.39,2,1527.8,Shipped,Small
1103,10265_2,ON270,ON42,CU88,10265,45,86.84,2,3907.8,Shipped,Medium
1104,10276_6,ON116,ON42,CU72,10276,38,69.96,6,2658.48,Shipped,Small
1105,10287_15,ON117,ON42,CU70,10287,43,70.75999999999999,15,3042.68,Shipped,Medium
1106,10300_8,ON118,ON42,CU73,10300,49,78.8,8,3861.2,Shipped,Medium
1107,10310_13,ON119,ON42,CU69,10310,27,80.41000000000001,13,2171.07,Shipped,Small
1108,10319_1,ON150,ON42,CU80,10319,46,73.98,1,3403.08,Shipped,Medium
1109,10329_10,ON20,ON42,CU1,10329,38,59.1,10,2245.8,Shipped,Small
1110,10342_5,ON188,ON42,CU11,10342,25,66.74,5,1668.5,Shipped,Small
1111,10363_10,ON121,ON42,CU74,10363,46,60.300000000000004,10,2773.8,Shipped,Small
1112,10378_4,ON221,ON42,CU24,10378,22,112.0,4,2464.0,Shipped,Small
1113,10390_9,ON191,ON42,CU40,10390,40,137.29000000000002,9,5491.6,Shipped,Medium
1114,10103_16,ON27,ON43,CU18,10103,46,104.16999999999999,16,4791.82,Shipped,Medium
1115,10111_4,ON194,ON43,CU9,10111,39,107.15,4,4178.85,Shipped,Medium
1116,10126_16,ON29,ON43,CU26,10126,38,82.34,16,3128.92,Shipped,Medium
1117,10139_5,ON196,ON43,CU21,10139,30,103.18,5,3095.4,Shipped,Medium
1118,10149_2,ON197,ON43,CU83,10149,42,94.25,2,3958.5,Shipped,Medium
1119,10163_6,ON32,ON43,CU28,10163,43,116.07999999999998,6,4991.44,Shipped,Medium
1120,10173_4,ON199,ON43,CU87,10173,29,95.24,4,2761.96,Shipped,Small
1121,10182_1,ON200,ON43,CU40,10182,33,86.31,1,2848.23,Shipped,Small
1122,10193_5,ON201,ON43,CU88,10193,32,79.37,5,2539.84,Shipped,Small
1123,10206_11,ON36,ON43,CU32,10206,28,87.3,11,2444.4,Shipped,Small
1124,10215_8,ON37,ON43,CU33,10215,41,111.12,8,4555.92,Shipped,Medium
1125,10227_1,ON203,ON43,CU31,10227,33,111.12,1,3666.96,Shipped,Medium
1126,10244_5,ON204,ON43,CU24,10244,36,84.33,5,3035.88,Shipped,Medium
1127,10257_5,ON257,ON43,CU62,10257,26,89.28999999999999,5,2321.54,Shipped,Small
1128,10280_7,ON42,ON43,CU37,10280,34,102.19,7,3474.46,Shipped,Medium
1129,10290_2,ON271,ON43,CU92,10290,26,96.23,2,2501.98,Shipped,Small
1130,10304_11,ON44,ON43,CU39,10304,38,104.17,11,3958.46,Shipped,Medium
1131,10312_8,ON45,ON43,CU40,10312,33,107.14999999999999,8,3535.95,Shipped,Medium
1132,10323_2,ON272,ON43,CU73,10323,33,91.27,2,3011.91,Shipped,Medium
1133,10333_2,ON47,ON43,CU9,10333,46,246.45000000000002,2,11336.7,Shipped,Large
1134,10347_12,ON48,ON43,CU11,10347,26,102.19,12,2656.94,Shipped,Small
1135,10357_3,ON49,ON43,CU40,10357,25,104.17,3,2604.25,Shipped,Small
1136,10369_4,ON50,ON43,CU42,10369,45,73.08,4,3288.6,Shipped,Medium
1137,10382_7,ON144,ON43,CU40,10382,50,178.71,7,8935.5,Shipped,Large
1138,10392_1,ON260,ON43,CU64,10392,36,112.11,1,4035.96,Shipped,Medium
1139,10423_5,ON258,ON43,CU57,10423,21,89.28999999999999,5,1875.09,In Process,Small
1140,10108_8,ON104,ON44,CU67,10108,29,139.64,8,4049.56,Shipped,Medium
1141,10122_12,ON105,ON44,CU68,10122,21,117.58999999999999,12,2469.39,Shipped,Small
1142,10135_9,ON106,ON44,CU40,10135,42,129.35,9,5432.7,Shipped,Medium
1143,10147_9,ON107,ON44,CU42,10147,37,119.06,9,4405.22,Shipped,Medium
1144,10159_4,ON5,ON44,CU5,10159,25,145.52,4,3638.0,Shipped,Medium
1145,10169_4,ON108,ON44,CU43,10169,36,123.47,4,4444.92,Shipped,Medium
1146,10181_16,ON109,ON44,CU8,10181,22,154.34,16,3395.48,Shipped,Medium
1147,10191_5,ON110,ON44,CU69,10191,23,148.46,5,3414.58,Shipped,Medium
1148,10203_10,ON111,ON44,CU24,10203,32,160.22,10,5127.04,Shipped,Medium
1149,10211_4,ON10,ON44,CU10,10211,28,133.76000000000002,4,3745.28,Shipped,Medium
1150,10225_11,ON112,ON44,CU70,10225,27,169.04,11,4564.08,Shipped,Medium
1151,10238_5,ON113,ON44,CU49,10238,49,133.76,5,6554.24,Shipped,Medium
1152,10252_1,ON269,ON44,CU10,10252,41,164.63,1,6749.83,Shipped,Medium
1153,10265_1,ON270,ON44,CU88,10265,49,171.98000000000002,1,8427.02,Shipped,Large
1154,10276_5,ON116,ON44,CU72,10276,30,130.82,5,3924.6,Shipped,Medium
1155,10287_14,ON117,ON44,CU70,10287,40,169.04000000000002,14,6761.6,Shipped,Medium
1156,10300_7,ON118,ON44,CU73,10300,23,164.63,7,3786.49,Shipped,Medium
1157,10310_12,ON119,ON44,CU69,10310,49,127.88,12,6266.12,Shipped,Medium
1158,10320_5,ON120,ON44,CU25,10320,25,139.64,5,3491.0,Shipped,Medium
1159,10330_3,ON273,ON44,CU67,10330,37,119.06,3,4405.22,Shipped,Medium
1160,10342_7,ON188,ON44,CU11,10342,55,119.06,7,6548.3,Shipped,Medium
1161,10355_7,ON274,ON44,CU24,10355,23,138.17,7,3177.91,Shipped,Medium
1162,10363_11,ON121,ON44,CU74,10363,24,172.61,11,4142.64,Shipped,Medium
1163,10378_10,ON221,ON44,CU24,10378,43,96.49,10,4149.07,Shipped,Medium
1164,10390_1,ON191,ON44,CU40,10390,50,147.94,1,7397.0,Shipped,Large
1165,10109_2,ON178,ON45,CU46,10109,47,132.8,2,6241.6,Shipped,Medium
1166,10123_4,ON212,ON45,CU47,10123,34,156.82,4,5331.88,Shipped,Medium
1167,10137_4,ON213,ON45,CU2,10137,31,165.3,4,5124.3,Shipped,Medium
1168,10148_11,ON180,ON45,CU43,10148,28,129.98,11,3639.44,Shipped,Medium
1169,10161_10,ON181,ON45,CU79,10161,36,154.0,10,5544.0,Shipped,Medium
1170,10172_8,ON214,ON45,CU14,10172,48,114.44,8,5493.12,Shipped,Medium
1171,10181_4,ON109,ON45,CU8,10181,39,148.34,4,5785.26,Shipped,Medium
1172,10192_9,ON173,ON45,CU41,10192,45,118.68,9,5340.6,Shipped,Medium
1173,10204_15,ON183,ON45,CU75,10204,35,163.88,15,5735.8,Shipped,Medium
1174,10212_8,ON158,ON45,CU24,10212,45,141.28,8,6357.6,Shipped,Medium
1175,10226_6,ON215,ON45,CU56,10226,46,159.65,6,7343.9,Shipped,Large
1176,10240_1,ON184,ON45,CU45,10240,37,161.06,1,5959.22,Shipped,Medium
1177,10253_3,ON114,ON45,CU23,10253,31,129.98,3,4029.38,Cancelled,Medium
1178,10266_4,ON115,ON45,CU71,10266,33,152.58,4,5035.14,Shipped,Medium
1179,10278_4,ON185,ON45,CU85,10278,31,132.8,4,4116.8,Shipped,Medium
1180,10287_2,ON117,ON45,CU70,10287,27,159.65,2,4310.55,Shipped,Medium
1181,10301_6,ON186,ON45,CU86,10301,39,165.29999999999998,6,6446.7,Shipped,Medium
1182,10311_11,ON218,ON45,CU24,10311,32,113.02,11,3616.64,Shipped,Medium
1183,10321_8,ON176,ON45,CU22,10321,28,151.17000000000002,8,4232.76,Shipped,Medium
1184,10331_12,ON187,ON45,CU46,10331,26,67.91,12,1765.66,Shipped,Small
1185,10343_2,ON219,ON45,CU2,10343,44,84.88,2,3734.72,Shipped,Medium
1186,10367_6,ON220,ON45,CU4,10367,46,104.53,6,4808.38,Resolved,Medium
1187,10379_4,ON242,ON45,CU24,10379,32,70.83,4,2266.56,Shipped,Small
1188,10406_1,ON192,ON45,CU49,10406,65,161.06,1,10468.9,Disputed,Large
1189,10419_3,ON123,ON45,CU20,10419,43,129.98000000000002,3,5589.14,Shipped,Medium
1190,10108_12,ON104,ON46,CU67,10108,43,67.77,12,2914.11,Shipped,Small
1191,10122_16,ON105,ON46,CU68,10122,35,49.74,16,1740.9,Shipped,Small
1192,10135_13,ON106,ON46,CU40,10135,45,50.36,13,2266.2,Shipped,Small
1193,10146_2,ON275,ON46,CU89,10146,47,67.14,2,3155.58,Shipped,Medium
1194,10159_8,ON5,ON46,CU5,10159,21,64.66,8,1357.86,Shipped,Small
1195,10169_8,ON108,ON46,CU43,10169,38,68.39,8,2598.82,Shipped,Small
1196,10180_3,ON7,ON46,CU7,10180,21,50.36,3,1057.56,Shipped,Small
1197,10191_9,ON110,ON46,CU69,10191,43,72.74000000000001,9,3127.82,Shipped,Medium
1198,10211_8,ON10,ON46,CU10,10211,46,54.089999999999996,8,2488.14,Shipped,Small
1199,10224_1,ON149,ON46,CU7,10224,38,58.44,1,2220.72,Shipped,Small
1200,10237_1,ON12,ON46,CU12,10237,26,52.22,1,1357.72,Shipped,Small
1201,10252_5,ON269,ON46,CU10,10252,31,52.839999999999996,5,1638.04,Shipped,Small
1202,10264_3,ON276,ON46,CU59,10264,48,54.71,3,2626.08,Shipped,Small
1203,10276_9,ON116,ON46,CU72,10276,33,50.36000000000001,9,1661.88,Shipped,Small
1204,10286_1,ON277,ON46,CU63,10286,38,57.199999999999996,1,2173.6,Shipped,Small
1205,10299_3,ON17,ON46,CU17,10299,39,55.95,3,2182.05,Shipped,Small
1206,10310_16,ON119,ON46,CU69,10310,42,67.14,16,2819.88,Shipped,Small
1207,10319_4,ON150,ON46,CU80,10319,44,59.059999999999995,4,2598.64,Shipped,Small
1208,10330_2,ON273,ON46,CU67,10330,29,69.63,2,2019.27,Shipped,Small
1209,10342_8,ON188,ON46,CU11,10342,26,55.95,8,1454.7,Shipped,Small
1210,10355_1,ON274,ON46,CU24,10355,31,53.47,1,1657.57,Shipped,Small
1211,10363_12,ON121,ON46,CU74,10363,32,89.12,12,2851.84,Shipped,Small
1212,10378_9,ON221,ON46,CU24,10378,28,164.63000000000002,9,4609.64,Shipped,Medium
1213,10390_2,ON191,ON46,CU40,10390,36,141.11,2,5079.96,Shipped,Medium
1214,10403_1,ON25,ON46,CU23,10403,36,52.22,1,1879.92,Shipped,Small
1215,10106_17,ON223,ON47,CU87,10106,41,116.46,17,4774.86,Shipped,Medium
1216,10119_8,ON65,ON47,CU20,10119,27,99.52,8,2687.04,Shipped,Small
1217,10130_1,ON261,ON47,CU92,10130,33,103.75,1,3423.75,Shipped,Medium
1218,10143_12,ON67,ON47,CU51,10143,34,101.64,12,3455.76,Shipped,Medium
1219,10155_10,ON68,ON47,CU17,10155,29,124.92999999999999,10,3622.97,Shipped,Medium
1220,10167_6,ON69,ON47,CU38,10167,34,105.87,6,3599.58,Cancelled,Medium
1221,10178_9,ON70,ON47,CU52,10178,48,112.22000000000001,9,5386.56,Shipped,Medium
1222,10186_6,ON71,ON47,CU53,10186,46,106.92999999999999,6,4918.78,Shipped,Medium
1223,10197_3,ON72,ON47,CU54,10197,22,115.4,3,2538.8,Shipped,Small
1224,10209_5,ON73,ON47,CU55,10209,20,124.92999999999999,5,2498.6,Shipped,Small
1225,10222_9,ON74,ON47,CU56,10222,45,85.75,9,3858.75,Shipped,Medium
1226,10249_5,ON278,ON47,CU34,10249,46,121.75,5,5600.5,Shipped,Medium
1227,10262_14,ON227,ON47,CU24,10262,34,120.69,14,4103.46,Cancelled,Medium
1228,10273_1,ON77,ON47,CU57,10273,50,85.75,1,4287.5,Shipped,Medium
1229,10283_3,ON78,ON47,CU58,10283,46,125.99,3,5795.54,Shipped,Medium
1230,10296_12,ON230,ON47,CU90,10296,22,84.7,12,1863.4,Shipped,Small
1231,10307_6,ON80,ON47,CU30,10307,48,86.81,6,4166.88,Shipped,Medium
1232,10316_14,ON81,ON47,CU60,10316,47,86.81,14,4080.07,Shipped,Medium
1233,10328_6,ON279,ON47,CU87,10328,34,112.22,6,3815.48,Shipped,Medium
1234,10338_2,ON232,ON47,CU91,10338,45,122.81,2,5526.45,Shipped,Medium
1235,10351_2,ON233,ON47,CU50,10351,20,168.73,2,3374.6,Shipped,Medium
1236,10373_6,ON86,ON47,CU61,10373,50,60.49,6,3024.5,Shipped,Medium
1237,10386_6,ON234,ON47,CU24,10386,22,57.55,6,1266.1,Resolved,Small
1238,10398_17,ON235,ON47,CU2,10398,45,106.93,17,4811.85,Shipped,Medium
1239,10400_6,ON89,ON47,CU62,10400,58,125.99,6,7307.42,Shipped,Large
1240,10415_5,ON280,ON47,CU88,10415,51,121.75,5,6209.25,Disputed,Medium
1241,10104_3,ON151,ON48,CU24,10104,38,140.75,3,5348.5,Shipped,Medium
1242,10117_12,ON124,ON48,CU27,10117,22,126.39,12,2780.58,Shipped,Small
1243,10127_5,ON125,ON48,CU75,10127,25,137.88,5,3447.0,Shipped,Medium
1244,10142_15,ON126,ON48,CU40,10142,24,157.98,15,3791.52,Shipped,Medium
1245,10152_1,ON281,ON48,CU29,10152,35,129.26000000000002,1,4524.1,Shipped,Medium
1246,10165_6,ON128,ON48,CU27,10165,28,119.2,6,3337.6,Shipped,Medium
1247,10176_5,ON129,ON48,CU71,10176,36,153.67,5,5532.12,Shipped,Medium
1248,10185_16,ON130,ON48,CU51,10185,39,130.69,16,5096.91,Shipped,Medium
1249,10196_8,ON131,ON48,CU35,10196,27,168.04,8,4537.08,Shipped,Medium
1250,10207_1,ON94,ON48,CU65,10207,40,153.67000000000002,1,6146.8,Shipped,Medium
1251,10220_5,ON133,ON48,CU76,10220,50,165.16,5,8258.0,Shipped,Large
1252,10230_3,ON152,ON48,CU73,10230,42,172.34,3,7238.28,Shipped,Large
1253,10247_5,ON135,ON48,CU74,10247,48,140.75,5,6756.0,Shipped,Medium
1254,10272_5,ON136,ON48,CU19,10272,25,149.36,5,3734.0,Shipped,Medium
1255,10282_8,ON137,ON48,CU40,10282,31,150.8,8,4674.8,Shipped,Medium
1256,10292_2,ON171,ON48,CU1,10292,44,162.29,2,7140.76,Shipped,Large
1257,10306_16,ON139,ON48,CU78,10306,23,156.55,16,3600.65,Shipped,Medium
1258,10314_8,ON140,ON48,CU79,10314,29,145.06,8,4206.74,Shipped,Medium
1259,10324_13,ON153,ON48,CU12,10324,49,109.79,13,5379.71,Shipped,Medium
1260,10337_3,ON83,ON48,CU28,10337,36,157.76,3,5679.36,Shipped,Medium
1261,10349_5,ON160,ON48,CU75,10349,34,129.26,5,4394.84,Shipped,Medium
1262,10358_13,ON154,ON48,CU24,10358,25,101.13,13,2528.25,Shipped,Small
1263,10372_6,ON155,ON48,CU36,10372,48,146.49,6,7031.52,Shipped,Large
1264,10383_1,ON246,ON48,CU24,10383,38,140.54999999999998,1,5340.9,Shipped,Medium
1265,10394_1,ON267,ON48,CU24,10394,37,172.34,1,6376.58,Shipped,Medium
1266,10413_5,ON145,ON48,CU14,10413,49,140.75,5,6896.75,Shipped,Medium
1267,10100_4,ON237,ON49,CU41,10100,22,86.51,4,1903.22,Shipped,Small
1268,10110_8,ON211,ON49,CU78,10110,28,89.27,8,2499.56,Shipped,Small
1269,10124_7,ON238,ON49,CU85,10124,36,85.58999999999999,7,3081.24,Shipped,Medium
1270,10148_1,ON180,ON49,CU43,10148,34,105.83,1,3598.22,Shipped,Medium
1271,10162_10,ON198,ON49,CU5,10162,39,100.31,10,3912.09,Shipped,Medium
1272,10173_14,ON199,ON49,CU87,10173,21,75.46000000000001,14,1584.66,Shipped,Small
1273,10182_11,ON200,ON49,CU40,10182,36,109.52,11,3942.72,Shipped,Medium
1274,10193_15,ON201,ON49,CU88,10193,24,97.55,15,2341.2,Shipped,Small
1275,10204_5,ON183,ON49,CU75,10204,29,85.59,5,2482.11,Shipped,Small
1276,10213_1,ON282,ON49,CU53,10213,38,94.79,1,3602.02,Shipped,Medium
1277,10227_11,ON203,ON49,CU31,10227,34,104.91,11,3566.94,Shipped,Medium
1278,10241_3,ON216,ON49,CU84,10241,42,90.19,3,3787.98,Shipped,Medium
1279,10280_17,ON42,ON49,CU37,10280,35,105.83,17,3704.05,Shipped,Medium
1280,10288_6,ON217,ON49,CU66,10288,35,80.99000000000001,6,2834.65,Shipped,Small
1281,10302_2,ON240,ON49,CU23,10302,38,89.27000000000001,2,3392.26,Shipped,Medium
1282,10311_1,ON218,ON49,CU24,10311,41,81.91,1,3358.31,Shipped,Medium
1283,10332_2,ON207,ON49,CU78,10332,50,146.2,2,7310.0,Shipped,Large
1284,10344_4,ON241,ON49,CU68,10344,21,104.91000000000001,4,2203.11,Shipped,Small
1285,10367_8,ON220,ON49,CU4,10367,43,62.72,8,2696.96,Resolved,Small
1286,10380_1,ON209,ON49,CU24,10380,32,105.52,1,3376.64,Shipped,Medium
1287,10407_3,ON222,ON49,CU62,10407,6,90.19,3,541.14,On Hold,Small
1288,10420_6,ON243,ON49,CU21,10420,66,92.95,6,6134.7,In Process,Medium
1289,10105_10,ON64,ON50,CU49,10105,41,82.5,10,3382.5,Shipped,Medium
1290,10117_4,ON124,ON50,CU27,10117,23,97.41999999999999,4,2240.66,Shipped,Small
1291,10128_1,ON262,ON50,CU24,10128,43,92.16,1,3962.88,Shipped,Medium
1292,10142_7,ON126,ON50,CU40,10142,24,70.22,7,1685.28,Shipped,Small
1293,10153_6,ON127,ON50,CU24,10153,22,83.38,6,1834.36,Shipped,Small
1294,10166_1,ON263,ON50,CU22,10166,26,73.73,1,1916.98,Shipped,Small
1295,10177_8,ON264,ON50,CU77,10177,35,74.6,8,2611.0,Shipped,Small
1296,10185_8,ON130,ON50,CU51,10185,47,77.24000000000001,8,3630.28,Shipped,Medium
1297,10197_14,ON72,ON50,CU54,10197,50,101.81,14,5090.5,Shipped,Medium
1298,10208_8,ON132,ON50,CU31,10208,45,87.77,8,3949.65,Shipped,Medium
1299,10221_2,ON265,ON50,CU57,10221,39,89.53,2,3491.67,Shipped,Medium
1300,10232_5,ON266,ON50,CU60,10232,23,89.53,5,2059.19,Shipped,Small
1301,10248_11,ON75,ON50,CU1,10248,42,75.47999999999999,11,3170.16,Cancelled,Medium
1302,10261_9,ON76,ON50,CU44,10261,20,89.53,9,1790.6,Shipped,Small
1303,10273_12,ON77,ON50,CU57,10273,33,71.08999999999999,12,2345.97,Shipped,Small
1304,10283_14,ON78,ON50,CU58,10283,34,105.32000000000001,14,3580.88,Shipped,Medium
1305,10293_3,ON138,ON50,CU37,10293,49,100.94000000000001,3,4946.06,Shipped,Medium
1306,10306_8,ON139,ON50,CU78,10306,39,90.39999999999999,8,3525.6,Shipped,Medium
1307,10315_7,ON283,ON50,CU15,10315,36,100.06,7,3602.16,Shipped,Medium
1308,10326_5,ON268,ON50,CU25,10326,50,86.01,5,4300.5,Shipped,Medium
1309,10337_2,ON83,ON50,CU28,10337,29,155.10999999999999,2,4498.19,Shipped,Medium
1310,10350_3,ON84,ON50,CU24,10350,30,100.77,3,3023.1,Shipped,Medium
1311,10372_7,ON155,ON50,CU36,10372,41,86.89,7,3562.49,Shipped,Medium
1312,10383_7,ON246,ON50,CU24,10383,28,58.58,7,1640.24,Shipped,Small
1313,10396_5,ON161,ON50,CU40,10396,45,105.32,5,4739.4,Shipped,Medium
1314,10414_11,ON90,ON50,CU59,10414,16,75.48,11,1207.68,On Hold,Small
1315,10103_5,ON27,ON51,CU18,10103,36,117.44999999999999,5,4228.2,Shipped,Medium
